file	fac1	fac2	fac3	fac4	fac5	fac6
fat003236	1	2	-1	3	2	3
fat003237	1	3	1	2	3	9
fat003238	3	2	0	4	0	7
fat003239	0	3	0	6	1	2
fat003240	0	5	0	3	-3	2
fat003241	1	0	0	6	-3	2
fat003242	2	1	0	3	-3	1
fat003243	1	1	0	4	0	0
fat003244	0	3	0	3	-3	0
fat003245	0	0	-1	3	0	0
fat003246	1	2	-1	2	-5	2
fat003247	0	2	0	1	-2	1
fat003248	2	3	0	1	0	1
fat003249	0	3	0	0	0	0
fat003250	2	4	-1	1	1	0
fat003251	0	3	0	0	0	0
fat003252	1	2	-1	1	-1	0
fat003253	0	2	0	0	0	0
